HAUL ID,Year,Date,Sea,Ices division,Predator Latin name,Predator common name,Pooled,Mean length of predator,Prey Latin name,Prey common name,Prey group,Predator ID,Number of stomachs,Prey Length,Minimum number
CIROL03-93-19,1993,10/03/1993,Celtic Sea,VIIg,RAJA FULLONICA,SHAGREEN RAY,n,51,CARIDEA,SHRIMPS,Shrimp,CIROL03-93-19\SHR-1007454,1,,7
CIROL03-93-19,1993,10/03/1993,Celtic Sea,VIIg,RAJA FULLONICA,SHAGREEN RAY,n,27,CARIDEA,SHRIMPS,Shrimp,CIROL03-93-19\SHR-1007455,1,,1
CIROL03-93-19,1993,10/03/1993,Celtic Sea,VIIg,RAJA FULLONICA,SHAGREEN RAY,n,45,CARIDEA,SHRIMPS,Shrimp,CIROL03-93-19\SHR-1007456,1,,4
CIROL03-93-20,1993,11/03/1993,Celtic Sea,VIIh,RAJA FULLONICA,SHAGREEN RAY,n,39,CARIDEA,SHRIMPS,Shrimp,CIROL03-93-20\SHR-1007457,1,,3
CIROL03-93-20,1993,11/03/1993,Celtic Sea,VIIh,RAJA FULLONICA,SHAGREEN RAY,n,63,CARIDEA,SHRIMPS,Shrimp,CIROL03-93-20\SHR-1007459,1,,1
CIROL03-93-20,1993,11/03/1993,Celtic Sea,VIIh,RAJA FULLONICA,SHAGREEN RAY,n,29,CARIDEA,SHRIMPS,Shrimp,CIROL03-93-20\SHR-1007460,1,,1
CIROL03-93-20,1993,11/03/1993,Celtic Sea,VIIh,RAJA FULLONICA,SHAGREEN RAY,n,79,CARIDEA,SHRIMPS,Shrimp,CIROL03-93-20\SHR-1007461,1,,20
CIROL03-93-21,1993,11/03/1993,Celtic Sea,VIIj,RAJA FULLONICA,SHAGREEN RAY,n,50,CARIDEA,SHRIMPS,Shrimp,CIROL03-93-21\SHR-1007463,1,,5
CIROL03-93-21,1993,11/03/1993,Celtic Sea,VIIj,RAJA FULLONICA,SHAGREEN RAY,n,59,CARIDEA,SHRIMPS,Shrimp,CIROL03-93-21\SHR-1007464,1,,7
CIROL03-93-19,1993,10/03/1993,Celtic Sea,VIIg,DIPTURUS BATIS,COMMON SKATE,n,28,CARIDEA,SHRIMPS,Shrimp,CIROL03-93-19\SKT-1007448,1,,10
CIROL03-93-19,1993,10/03/1993,Celtic Sea,VIIg,DIPTURUS BATIS,COMMON SKATE,n,45,CARIDEA,SHRIMPS,Shrimp,CIROL03-93-19\SKT-1007449,1,,8
CIROL03-93-19,1993,10/03/1993,Celtic Sea,VIIg,DIPTURUS BATIS,COMMON SKATE,n,46,CARIDEA,SHRIMPS,Shrimp,CIROL03-93-19\SKT-1007450,1,,5
DOVE-1901-D1,1901,20/06/1901,North Sea,IVb,DIPTURUS BATIS,COMMON SKATE,n,,CARIDEA,SHRIMPS,Shrimp,DOVE-1901-D1\SKT-4,1,,1
PLATESSA-07-1965-18,1965,23/05/1965,Irish Sea,VIIa,DIPTURUS BATIS,COMMON SKATE,n,25,CARIDEA,SHRIMPS,Shrimp,PLATESSA-07-1965-18\SKT-1,1,,1
PLATESSA-07-1965-22,1965,23/05/1965,Irish Sea,VIIa,DIPTURUS BATIS,COMMON SKATE,n,32,CARIDEA,SHRIMPS,Shrimp,PLATESSA-07-1965-22\SKT-1,1,,1
PLATESSA-07-1965-24,1965,23/05/1965,Irish Sea,VIIa,DIPTURUS BATIS,COMMON SKATE,n,27,CARIDEA,SHRIMPS,Shrimp,PLATESSA-07-1965-24\SKT-1,1,,3
PLATESSA-07-1965-24,1965,23/05/1965,Irish Sea,VIIa,DIPTURUS BATIS,COMMON SKATE,n,29,CARIDEA,SHRIMPS,Shrimp,PLATESSA-07-1965-24\SKT-2,1,,1
PLATESSA-07-1965-50,1965,24/05/1965,Irish Sea,VIIa,DIPTURUS BATIS,COMMON SKATE,n,24,CARIDEA,SHRIMPS,Shrimp,PLATESSA-07-1965-50\SKT-1,1,,1
PLATESSA-10-1962-22,1962,01/06/1962,Irish Sea,VIIa,DIPTURUS BATIS,COMMON SKATE,n,19,CARIDEA,SHRIMPS,Shrimp,PLATESSA-10-1962-22\SKT-2,1,,1
PLATESSA-07-1965-26,1965,23/05/1965,Irish Sea,VIIa,DIPTURUS BATIS,COMMON SKATE,n,33,CARIDEA,SHRIMPS,Shrimp,PLATESSA-07-1965-26\SKT-1,1,,1
TELLINA-11-1961-13,1961,22/09/1961,North Sea,IVb,DIPTURUS BATIS,COMMON SKATE,n,,CARIDEA,SHRIMPS,Shrimp,TELLINA-11-1961-13\SKT-1,1,,1
CUNNINGHAM-1888-6,1888,24/03/1888,Bristol Channel,VIIf,SOLEA SOLEA (S.VULGARIS),SOLE (DOVER SOLE),n,,CARIDEA,SHRIMPS,Shrimp,CUNNINGHAM-1888-6/SOL-10,1,,1
DOVE-1896-D4,1896,19/08/1896,North Sea,IVb,SOLEA SOLEA (S.VULGARIS),SOLE (DOVER SOLE),n,50.8,CARIDEA,SHRIMPS,Shrimp,DOVE-1896-D4\SOL-1,1,,1
CIROL09-77-A8,1977,31/08/1977,North Sea,IVb,AMBLYRAJA RADIATA,STARRY RAY,n,43,CARIDEA,SHRIMPS,Shrimp,CIROL09-77-A8\SYR-2,1,,1
CIROL09-77-A22,1977,31/08/1977,North Sea,Iva,AMBLYRAJA RADIATA,STARRY RAY,n,37,CARIDEA,SHRIMPS,Shrimp,CIROL09-77-A22\SYR-1,1,,1
CIROL09-77-A22,1977,31/08/1977,North Sea,Iva,AMBLYRAJA RADIATA,STARRY RAY,n,38,CARIDEA,SHRIMPS,Shrimp,CIROL09-77-A22\SYR-22,1,,1
CIROL09-77-A22,1977,31/08/1977,North Sea,Iva,AMBLYRAJA RADIATA,STARRY RAY,n,52,CARIDEA,SHRIMPS,Shrimp,CIROL09-77-A22\SYR-25,1,,1
CIROL09-77-A22,1977,31/08/1977,North Sea,Iva,AMBLYRAJA RADIATA,STARRY RAY,n,47,CARIDEA,SHRIMPS,Shrimp,CIROL09-77-A22\SYR-3,1,,1
CIROL09-77-A22,1977,31/08/1977,North Sea,Iva,AMBLYRAJA RADIATA,STARRY RAY,n,29,CARIDEA,SHRIMPS,Shrimp,CIROL09-77-A22\SYR-4,1,,1
CIROL09-77-A22,1977,31/08/1977,North Sea,Iva,AMBLYRAJA RADIATA,STARRY RAY,n,52,CARIDEA,SHRIMPS,Shrimp,CIROL09-77-A22\SYR-9,1,,1
END04-10-15,2010,19/02/2010,Irish Sea,VIIa,GAIDROPSARUS VULGARIS,THREE-BEARDED ROCKLING,n,31.5,CARIDEA,SHRIMPS,Shrimp,END04-10-15\TBR-1,1,,1
CLION11-83-6,1983,12/09/1983,Irish Sea,VIIa,RAJA CLAVATA,THORNBACK RAY (ROKER),n,47,CARIDEA,SHRIMPS,Shrimp,CLION11-83-6\THR-4,1,,2
CLION11-83-6,1983,12/09/1983,Irish Sea,VIIa,RAJA CLAVATA,THORNBACK RAY (ROKER),n,45,CARIDEA,SHRIMPS,Shrimp,CLION11-83-6\THR-5,1,,1
CLION11-83-6,1983,12/09/1983,Irish Sea,VIIa,RAJA CLAVATA,THORNBACK RAY (ROKER),n,63,CARIDEA,SHRIMPS,Shrimp,CLION11-83-6\THR-9,1,,1
CLION11-83-43,1983,20/09/1983,Irish Sea,VIIa,RAJA CLAVATA,THORNBACK RAY (ROKER),n,60,CARIDEA,SHRIMPS,Shrimp,CLION11-83-43\THR-1,1,,4
CLION11-83-35,1983,17/09/1983,Irish Sea,VIIa,RAJA CLAVATA,THORNBACK RAY (ROKER),n,85,CARIDEA,SHRIMPS,Shrimp,CLION11-83-35\THR-1,1,,1
CIROL03-93-55,1993,23/03/1993,Celtic Sea,VIIj,RAJA CLAVATA,THORNBACK RAY (ROKER),n,40,CARIDEA,SHRIMPS,Shrimp,CIROL03-93-55\THR-1007487,1,,4
CIROL03-93-56,1993,23/03/1993,Celtic Sea,VIIj,RAJA CLAVATA,THORNBACK RAY (ROKER),n,56,CARIDEA,SHRIMPS,Shrimp,CIROL03-93-56\THR-1007491,1,,1
CIROL03-93-56,1993,23/03/1993,Celtic Sea,VIIj,RAJA CLAVATA,THORNBACK RAY (ROKER),n,55,CARIDEA,SHRIMPS,Shrimp,CIROL03-93-56\THR-1007493,1,,1
CIROL03-93-12,1993,08/03/1993,Celtic Sea,VIIg,RAJA CLAVATA,THORNBACK RAY (ROKER),n,112,CARIDEA,SHRIMPS,Shrimp,CIROL03-93-12\THR-1007478,1,,1
CLION11-83-7,1983,12/09/1983,Irish Sea,VIIa,RAJA CLAVATA,THORNBACK RAY (ROKER),n,31,CARIDEA,SHRIMPS,Shrimp,CLION11-83-7\THR-2,1,,1
CLION11-83-7,1983,12/09/1983,Irish Sea,VIIa,RAJA CLAVATA,THORNBACK RAY (ROKER),n,38,CARIDEA,SHRIMPS,Shrimp,CLION11-83-7\THR-4,1,,9
CIROL03-93-19,1993,10/03/1993,Celtic Sea,VIIg,RAJA CLAVATA,THORNBACK RAY (ROKER),n,61,CARIDEA,SHRIMPS,Shrimp,CIROL03-93-19\THR-1007494,1,,2
CIROL03-91-38,1991,25/03/1991,Celtic Sea,VIIj,RAJA CLAVATA,THORNBACK RAY (ROKER),n,29,CARIDEA,SHRIMPS,Shrimp,CIROL03-91-38\THR-1006593,1,,2
TELLINA-05A1-1965-1,1965,07/04/1965,Irish Sea,VIIa,RAJA CLAVATA,THORNBACK RAY (ROKER),n,29,CARIDEA,SHRIMPS,Shrimp,TELLINA-05A1-1965-1\THR-1,1,,2
TELLINA-05A1-1965-1,1965,07/04/1965,Irish Sea,VIIa,RAJA CLAVATA,THORNBACK RAY (ROKER),n,25.5,CARIDEA,SHRIMPS,Shrimp,TELLINA-05A1-1965-1\THR-2,1,,1
TELLINA-05A1-1965-3,1965,07/04/1965,Irish Sea,VIIa,RAJA CLAVATA,THORNBACK RAY (ROKER),n,29,CARIDEA,SHRIMPS,Shrimp,TELLINA-05A1-1965-3\THR-1,1,,1
TELLINA-05A1-1965-45,1965,09/04/1965,Irish Sea,VIIa,RAJA CLAVATA,THORNBACK RAY (ROKER),n,41,CARIDEA,SHRIMPS,Shrimp,TELLINA-05A1-1965-45\THR-1,1,,4
TELLINA-05A1-1965-8,1965,07/04/1965,Irish Sea,VIIa,RAJA CLAVATA,THORNBACK RAY (ROKER),n,35,CARIDEA,SHRIMPS,Shrimp,TELLINA-05A1-1965-8\THR-1,1,,2
TELLINA-05A1-1965-8,1965,07/04/1965,Irish Sea,VIIa,RAJA CLAVATA,THORNBACK RAY (ROKER),n,34.5,CARIDEA,SHRIMPS,Shrimp,TELLINA-05A1-1965-8\THR-2,1,,1
TELLINA-05A1-1965-8,1965,07/04/1965,Irish Sea,VIIa,RAJA CLAVATA,THORNBACK RAY (ROKER),n,30.5,CARIDEA,SHRIMPS,Shrimp,TELLINA-05A1-1965-8\THR-3,1,,1
TELLINA-05A1-1965-8,1965,07/04/1965,Irish Sea,VIIa,RAJA CLAVATA,THORNBACK RAY (ROKER),n,29,CARIDEA,SHRIMPS,Shrimp,TELLINA-05A1-1965-8\THR-4,1,,2
TELLINA-05A4-1965-5,1965,03/05/1965,Irish Sea,VIIa,RAJA CLAVATA,THORNBACK RAY (ROKER),n,30,CARIDEA,SHRIMPS,Shrimp,TELLINA-05A4-1965-5\THR-2,1,,3
PLATESSA-10-1962-22,1962,01/06/1962,Irish Sea,VIIa,RAJA CLAVATA,THORNBACK RAY (ROKER),n,28,CARIDEA,SHRIMPS,Shrimp,PLATESSA-10-1962-22\THR-4,1,,1
PLATESSA-07-1965-24,1965,23/05/1965,Irish Sea,VIIa,RAJA CLAVATA,THORNBACK RAY (ROKER),n,19,CARIDEA,SHRIMPS,Shrimp,PLATESSA-07-1965-24\THR-1,1,,1
TELLINA-5A-1964-27,1964,29/05/1964,Irish Sea,VIIa,RAJA CLAVATA,THORNBACK RAY (ROKER),n,27,CARIDEA,SHRIMPS,Shrimp,TELLINA-5A-1964-27\THR-2,1,,1
SILST02-83-ALL,1983,06/07/1983,Irish Sea,VIIa,CHELIDONICHTHYS LUCERNUS,TUB GURNARD,y,31.89,CARIDEA,SHRIMPS,Shrimp,SILST02-83-ALL\TUB-2,9,,1
CLION11-83-56,1983,23/09/1983,Irish Sea,VIIa,CHELIDONICHTHYS LUCERNUS,TUB GURNARD,n,29,CARIDEA,SHRIMPS,Shrimp,CLION11-83-56\TUB-4,1,,1
CYPRIS-05-1965-15,1965,05/07/1965,Irish Sea,VIIa,PSETTA MAXIMA,TURBOT,n,8,CARIDEA,SHRIMPS,Shrimp,CYPRIS-05-1965-15\TUR-1,1,,1
CYPRIS-05-1965-15,1965,05/07/1965,Irish Sea,VIIa,PSETTA MAXIMA,TURBOT,n,12,CARIDEA,SHRIMPS,Shrimp,CYPRIS-05-1965-15\TUR-1,1,,2
PLATESSA-10-1962-32,1962,03/06/1962,Irish Sea,VIIa,PSETTA MAXIMA,TURBOT,n,40,CARIDEA,SHRIMPS,Shrimp,PLATESSA-10-1962-32\TUR-2,1,,1
SCOTLAND-1901-S21,1901,01/04/1900,Irish Sea,VIIa,ECHIICHTHYS VIPERA,LESSER WEEVER FISH,y,9.75,CARIDEA,SHRIMPS,Shrimp,SCOTLAND-1901-S21/WEL-1,34,,10
END11-06-167,2006,16/05/2006,North Sea,IVb,ECHIICHTHYS VIPERA,LESSER WEEVER FISH,n,9,CARIDEA,SHRIMPS,Shrimp,END11-06-167\WEL-1,1,,1
END16-05-205,2005,20/10/2005,North Sea,IVb,ECHIICHTHYS VIPERA,LESSER WEEVER FISH,n,11,CARIDEA,SHRIMPS,Shrimp,END16-05-205\WEL-3,1,,1
END16-05-128,2005,17/10/2005,North Sea,IVb,ECHIICHTHYS VIPERA,LESSER WEEVER FISH,n,13,CARIDEA,SHRIMPS,Shrimp,END16-05-128\WEL-12,1,,1
END16-05-128,2005,17/10/2005,North Sea,IVb,ECHIICHTHYS VIPERA,LESSER WEEVER FISH,n,14,CARIDEA,SHRIMPS,Shrimp,END16-05-128\WEL-15,1,,1
END16-05-109,2005,16/10/2005,North Sea,IVb,ECHIICHTHYS VIPERA,LESSER WEEVER FISH,n,12,CARIDEA,SHRIMPS,Shrimp,END16-05-109\WEL-2,1,,1
END16-05-208,2005,20/10/2005,North Sea,IVb,ECHIICHTHYS VIPERA,LESSER WEEVER FISH,n,14,CARIDEA,SHRIMPS,Shrimp,END16-05-208\WEL-10,1,,1
END16-05-208,2005,20/10/2005,North Sea,IVb,ECHIICHTHYS VIPERA,LESSER WEEVER FISH,n,14,CARIDEA,SHRIMPS,Shrimp,END16-05-208\WEL-11,1,,1
END17-06-134,2006,06/10/2006,North Sea,IVb,ECHIICHTHYS VIPERA,LESSER WEEVER FISH,n,9,CARIDEA,SHRIMPS,Shrimp,END17-06-134\WEL-10,1,,1
END17-06-132,2006,06/10/2006,North Sea,IVb,ECHIICHTHYS VIPERA,LESSER WEEVER FISH,n,10,CARIDEA,SHRIMPS,Shrimp,END17-06-132\WEL-1,1,,1
CORY09-04-66,2004,09/07/2004,North Sea,IVb,ECHIICHTHYS VIPERA,LESSER WEEVER FISH,n,9,CARIDEA,SHRIMPS,Shrimp,CORY09-04-66\WEL-7,1,1,1
END07-05-19,2005,07/05/2005,North Sea,IVb,ECHIICHTHYS VIPERA,LESSER WEEVER FISH,n,8,CARIDEA,SHRIMPS,Shrimp,END07-05-19\WEL-10,1,,1
END07-05-19,2005,07/05/2005,North Sea,IVb,ECHIICHTHYS VIPERA,LESSER WEEVER FISH,n,9,CARIDEA,SHRIMPS,Shrimp,END07-05-19\WEL-9,1,,1
END07-05-98,2005,10/05/2005,North Sea,IVb,ECHIICHTHYS VIPERA,LESSER WEEVER FISH,n,14,CARIDEA,SHRIMPS,Shrimp,END07-05-98\WEL-5,1,1,1
END07-05-98,2005,10/05/2005,North Sea,IVb,ECHIICHTHYS VIPERA,LESSER WEEVER FISH,n,14,CARIDEA,SHRIMPS,Shrimp,END07-05-98\WEL-5,1,1,1
END07-05-98,2005,10/05/2005,North Sea,IVb,ECHIICHTHYS VIPERA,LESSER WEEVER FISH,n,14,CARIDEA,SHRIMPS,Shrimp,END07-05-98\WEL-5,1,1,1
END07-05-98,2005,10/05/2005,North Sea,IVb,ECHIICHTHYS VIPERA,LESSER WEEVER FISH,n,14,CARIDEA,SHRIMPS,Shrimp,END07-05-98\WEL-5,1,1,1
END07-05-99,2005,10/05/2005,North Sea,IVb,ECHIICHTHYS VIPERA,LESSER WEEVER FISH,n,13,CARIDEA,SHRIMPS,Shrimp,END07-05-99\WEL-3,1,,1
END07-05-146,2005,12/05/2005,North Sea,IVb,ECHIICHTHYS VIPERA,LESSER WEEVER FISH,n,6,CARIDEA,SHRIMPS,Shrimp,END07-05-146\WEL-11,1,,1
CORY09-04-12,2004,05/07/2004,North Sea,IVb,ECHIICHTHYS VIPERA,LESSER WEEVER FISH,n,13,CARIDEA,SHRIMPS,Shrimp,CORY09-04-12\WEL-10,1,,1
CORY09-04-124,2004,13/07/2004,North Sea,IVb,ECHIICHTHYS VIPERA,LESSER WEEVER FISH,n,11,CARIDEA,SHRIMPS,Shrimp,CORY09-04-124\WEL-6,1,0.5,1
CLION11-83-34,1983,16/09/1983,Irish Sea,VIIa,MICROMESISTIUS POUTASSOU,BLUE WHITING,n,24,CARIDEA,SHRIMPS,Shrimp,CLION11-83-34\WHB-1,1,,1
CLION11-83-34,1983,16/09/1983,Irish Sea,VIIa,MICROMESISTIUS POUTASSOU,BLUE WHITING,n,27,CARIDEA,SHRIMPS,Shrimp,CLION11-83-34\WHB-2,1,,1
CIROL03-91-55,1991,30/03/1991,Biscay,VIIIa,MICROMESISTIUS POUTASSOU,BLUE WHITING,n,26,CARIDEA,SHRIMPS,Shrimp,CIROL03-91-55\WHB-8052,1,,1
CIROL03-91-45,1991,27/03/1991,Celtic Sea,VIIh,MICROMESISTIUS POUTASSOU,BLUE WHITING,n,24,CARIDEA,SHRIMPS,Shrimp,CIROL03-91-45\WHB-8344,1,,1
IMR-LLNU-2006-46,2006,28/07/2006,Norwegian Sea,IIa,MICROMESISTIUS POUTASSOU,BLUE WHITING,n,33,CARIDEA,SHRIMPS,Shrimp,IMR-LLNU-2006-46/WHB-1,1,,1
END19-11-25,2011,10/11/2011,Celtic Sea,VIIg,MICROMESISTIUS POUTASSOU,BLUE WHITING,n,16.6,CARIDEA,SHRIMPS,Shrimp,END19-11-25/WHB-4,1,,1
END19-11-8,2011,07/11/2011,Channel,VIIe,MICROMESISTIUS POUTASSOU,BLUE WHITING,n,29.5,CARIDEA,SHRIMPS,Shrimp,END19-11-8/WHB-3,1,,3
FSP13(a)-06-9,2006,22/08/2006,North Sea,IVb,MERLANGIUS MERLANGUS,WHITING,n,23,CARIDEA,SHRIMPS,Shrimp,FSP13(a)-06-9\WHG-663.5,1,,1
FSP13(b)-06-2,2006,09/10/2006,North Sea,IVb,MERLANGIUS MERLANGUS,WHITING,n,35,CARIDEA,SHRIMPS,Shrimp,FSP13(b)-06-2\WHG-4128,1,,1
FSP13(b)-06-2,2006,09/10/2006,North Sea,IVb,MERLANGIUS MERLANGUS,WHITING,n,30,CARIDEA,SHRIMPS,Shrimp,FSP13(b)-06-2\WHG-4128,1,,1
FSP13(b)-06-2,2006,09/10/2006,North Sea,IVb,MERLANGIUS MERLANGUS,WHITING,n,31,CARIDEA,SHRIMPS,Shrimp,FSP13(b)-06-2\WHG-4131.5,1,,1
FSP13(b)-06-2,2006,09/10/2006,North Sea,IVb,MERLANGIUS MERLANGUS,WHITING,n,32,CARIDEA,SHRIMPS,Shrimp,FSP13(b)-06-2\WHG-4131.5,1,,1
FSP13(b)-06-2,2006,09/10/2006,North Sea,IVb,MERLANGIUS MERLANGUS,WHITING,n,35,CARIDEA,SHRIMPS,Shrimp,FSP13(b)-06-2\WHG-4133.5,1,,1
FSP13(b)-06-2,2006,09/10/2006,North Sea,IVb,MERLANGIUS MERLANGUS,WHITING,n,31,CARIDEA,SHRIMPS,Shrimp,FSP13(b)-06-2\WHG-4149.5,1,,1
FSP13(b)-06-2,2006,09/10/2006,North Sea,IVb,MERLANGIUS MERLANGUS,WHITING,n,31,CARIDEA,SHRIMPS,Shrimp,FSP13(b)-06-2\WHG-4149.5,1,,1
FSP13(b)-06-2,2006,09/10/2006,North Sea,IVb,MERLANGIUS MERLANGUS,WHITING,n,32,CARIDEA,SHRIMPS,Shrimp,FSP13(b)-06-2\WHG-4154.5,1,,1
FSP13(b)-06-2,2006,09/10/2006,North Sea,IVb,MERLANGIUS MERLANGUS,WHITING,n,31,CARIDEA,SHRIMPS,Shrimp,FSP13(b)-06-2\WHG-4165.5,1,,1
FSP13(b)-06-27,2006,15/10/2006,North Sea,IVb,MERLANGIUS MERLANGUS,WHITING,n,28,CARIDEA,SHRIMPS,Shrimp,FSP13(b)-06-27\WHG-7447.5,1,,1
FSP13(b)-06-9,2006,10/10/2006,North Sea,IVb,MERLANGIUS MERLANGUS,WHITING,n,32,CARIDEA,SHRIMPS,Shrimp,FSP13(b)-06-9\WHG-5243.5,1,,1
HIAWATHA-1914-V-66,1914,28/06/1914,North Sea,IVc,MERLANGIUS MERLANGUS,WHITING,n,16,CARIDEA,SHRIMPS,Shrimp,HIAWATHA-1914-V-66\WHG-14,1,,1
HIAWATHA-1914-V-66,1914,28/06/1914,North Sea,IVc,MERLANGIUS MERLANGUS,WHITING,n,20,CARIDEA,SHRIMPS,Shrimp,HIAWATHA-1914-V-66\WHG-3,1,,1
HIAWATHA-1914-V-66,1914,28/06/1914,North Sea,IVc,MERLANGIUS MERLANGUS,WHITING,n,19,CARIDEA,SHRIMPS,Shrimp,HIAWATHA-1914-V-66\WHG-7,1,,1
LANCELOT-16-1954-118,1954,12/10/1954,North Sea,IVc,MERLANGIUS MERLANGUS,WHITING,n,,CARIDEA,SHRIMPS,Shrimp,LANCELOT-16-1954-118\WHG-1,1,,1
ONAWAY-07-1959-1,1959,22/07/1959,North Sea,IVb,MERLANGIUS MERLANGUS,WHITING,n,32,CARIDEA,SHRIMPS,Shrimp,ONAWAY-07-1959-1\WHG-1,1,,1
SCOTLAND-1886B-W10,1886,19/10/1886,North Sea,IVa,MERLANGIUS MERLANGUS,WHITING,n,,CARIDEA,SHRIMPS,Shrimp,SCOTLAND-1886B-W10/WHG-29,1,,1
SCOTLAND-1886B-W10,1886,19/10/1886,North Sea,IVa,MERLANGIUS MERLANGUS,WHITING,n,,CARIDEA,SHRIMPS,Shrimp,SCOTLAND-1886B-W10/WHG-30,1,,1
SCOTLAND-1886B-W10,1886,19/10/1886,North Sea,IVa,MERLANGIUS MERLANGUS,WHITING,n,,CARIDEA,SHRIMPS,Shrimp,SCOTLAND-1886B-W10/WHG-34,1,,1
SCOTLAND-1886B-W10,1886,19/10/1886,North Sea,IVa,MERLANGIUS MERLANGUS,WHITING,n,,CARIDEA,SHRIMPS,Shrimp,SCOTLAND-1886B-W10/WHG-37,1,,2
SCOTLAND-1886B-W10,1886,19/10/1886,North Sea,IVa,MERLANGIUS MERLANGUS,WHITING,n,,CARIDEA,SHRIMPS,Shrimp,SCOTLAND-1886B-W10/WHG-38,1,,2
SCOTLAND-1886B-W10,1886,19/10/1886,North Sea,IVa,MERLANGIUS MERLANGUS,WHITING,n,,CARIDEA,SHRIMPS,Shrimp,SCOTLAND-1886B-W10/WHG-39,1,,2
SCOTLAND-1886B-W10,1886,19/10/1886,North Sea,IVa,MERLANGIUS MERLANGUS,WHITING,n,,CARIDEA,SHRIMPS,Shrimp,SCOTLAND-1886B-W10/WHG-40,1,,2
SCOTLAND-1886B-W10,1886,19/10/1886,North Sea,IVa,MERLANGIUS MERLANGUS,WHITING,n,,CARIDEA,SHRIMPS,Shrimp,SCOTLAND-1886B-W10/WHG-41,1,,2
SCOTLAND-1886B-W10,1886,19/10/1886,North Sea,IVa,MERLANGIUS MERLANGUS,WHITING,n,,CARIDEA,SHRIMPS,Shrimp,SCOTLAND-1886B-W10/WHG-42,1,,2
SCOTLAND-1886B-W10,1886,19/10/1886,North Sea,IVa,MERLANGIUS MERLANGUS,WHITING,n,,CARIDEA,SHRIMPS,Shrimp,SCOTLAND-1886B-W10/WHG-43,1,,2
SCOTLAND-1886B-W10,1886,19/10/1886,North Sea,IVa,MERLANGIUS MERLANGUS,WHITING,n,,CARIDEA,SHRIMPS,Shrimp,SCOTLAND-1886B-W10/WHG-44,1,,2
SCOTLAND-1886B-W10,1886,19/10/1886,North Sea,IVa,MERLANGIUS MERLANGUS,WHITING,n,,CARIDEA,SHRIMPS,Shrimp,SCOTLAND-1886B-W10/WHG-45,1,,2
SCOTLAND-1886B-W10,1886,19/10/1886,North Sea,IVa,MERLANGIUS MERLANGUS,WHITING,n,,CARIDEA,SHRIMPS,Shrimp,SCOTLAND-1886B-W10/WHG-46,1,,2
SCOTLAND-1886B-W10,1886,19/10/1886,North Sea,IVa,MERLANGIUS MERLANGUS,WHITING,n,,CARIDEA,SHRIMPS,Shrimp,SCOTLAND-1886B-W10/WHG-47,1,,2
SCOTLAND-1886B-W10,1886,19/10/1886,North Sea,IVa,MERLANGIUS MERLANGUS,WHITING,n,,CARIDEA,SHRIMPS,Shrimp,SCOTLAND-1886B-W10/WHG-48,1,,2
SCOTLAND-1886B-W10,1886,19/10/1886,North Sea,IVa,MERLANGIUS MERLANGUS,WHITING,n,,CARIDEA,SHRIMPS,Shrimp,SCOTLAND-1886B-W10/WHG-49,1,,2
SCOTLAND-1886B-W10,1886,19/10/1886,North Sea,IVa,MERLANGIUS MERLANGUS,WHITING,n,,CARIDEA,SHRIMPS,Shrimp,SCOTLAND-1886B-W10/WHG-50,1,,2
SCOTLAND-1886B-W10,1886,19/10/1886,North Sea,IVa,MERLANGIUS MERLANGUS,WHITING,n,,CARIDEA,SHRIMPS,Shrimp,SCOTLAND-1886B-W10/WHG-51,1,,2
SCOTLAND-1886B-W12,1886,22/10/1886,North Sea,IVa,MERLANGIUS MERLANGUS,WHITING,n,33,CARIDEA,SHRIMPS,Shrimp,SCOTLAND-1886B-W12/WHG-75,1,,2
SCOTLAND-1886B-W15,1886,26/10/1886,North Sea,IVa,MERLANGIUS MERLANGUS,WHITING,n,,CARIDEA,SHRIMPS,Shrimp,SCOTLAND-1886B-W15/WHG-88,1,,2
SCOTLAND-1886B-W20,1886,04/11/1886,North Sea,IVb,MERLANGIUS MERLANGUS,WHITING,n,36.8,CARIDEA,SHRIMPS,Shrimp,SCOTLAND-1886B-W20/WHG-107,1,,1
SCOTLAND-1886B-W23,1886,05/11/1886,North Sea,IVb,MERLANGIUS MERLANGUS,WHITING,n,35.6,CARIDEA,SHRIMPS,Shrimp,SCOTLAND-1886B-W23/WHG-113,1,,1
SCOTLAND-1886B-W23,1886,05/11/1886,North Sea,IVb,MERLANGIUS MERLANGUS,WHITING,n,35.6,CARIDEA,SHRIMPS,Shrimp,SCOTLAND-1886B-W23/WHG-114,1,,1
SCOTLAND-1886B-W24,1886,17/11/1886,North Sea,IVb,MERLANGIUS MERLANGUS,WHITING,n,38.1,CARIDEA,SHRIMPS,Shrimp,SCOTLAND-1886B-W24/WHG-119,1,,1
SCOTLAND-1886B-W26,1886,18/11/1886,North Sea,IVb,MERLANGIUS MERLANGUS,WHITING,n,30.5,CARIDEA,SHRIMPS,Shrimp,SCOTLAND-1886B-W26/WHG-123,1,,1
SCOTLAND-1886B-W27,1886,19/11/1886,North Sea,IVa,MERLANGIUS MERLANGUS,WHITING,n,30.5,CARIDEA,SHRIMPS,Shrimp,SCOTLAND-1886B-W27/WHG-130,1,,1
SCOTLAND-1886B-W29,1886,25/11/1886,North Sea,IVb,MERLANGIUS MERLANGUS,WHITING,n,30.5,CARIDEA,SHRIMPS,Shrimp,SCOTLAND-1886B-W29/WHG-137,1,,1
